10249_CsymA1329_DP000238.1_1329	arCOG08767	V	LEA14-like dessication related protein
102494_QQRM0191_QQRMcontig00013-cds34	no arCOG hits found.	NA	NA
10250_CsymA1330_DP000238.1_1330	arCOG11612	S	Uncharacterized protein
102501_QQRM0198_QQRMcontig00018-cds7	arCOG02926	C	Plastocyanin
102502_QQRM0199_QQRMcontig00018-cds8	no arCOG hits found.	NA	NA
102532_QQRM0229_QQRMcontig00019-cds1	arCOG08734	S	Uncharacterized protein
102574_QQRM0271_QQRMcontig00019-cds43	arCOG00047	J	tRNA G10  N-methylase Trm11
102575_QQRM0272_QQRMcontig00020-cds1	arCOG07496	U	Type IV secretory pathway, VirB4 component
102576_QQRM0273_QQRMcontig00020-cds2	no arCOG hits found.	NA	NA
10258_CsymA1338_DP000238.1_1338	arCOG12281	S	Uncharacterized protein
10259_CsymA1339_DP000238.1_1339	arCOG04101	C	Archaeal/vacuolar-type H+-ATPase subunit D
102646_QQRM0343_QQRMcontig00023-cds31	no arCOG hits found.	NA	NA
102672_QQRM0369_QQRMcontig00024-cds26	no arCOG hits found.	NA	NA
102682_QQRM0379_QQRMcontig00026-cds1	arCOG04239	J	Ribosomal protein S4 or related protein
1027_CNB1027_CNBcontig00012-cds71	no arCOG hits found.	NA	NA
102711_QQRM0408_QQRMcontig00026-cds30	no arCOG hits found.	NA	NA
102754_QQRM0451_QQRMcontig00030-cds1	arCOG00982	C	Glycerol dehydrogenase or related enzyme
102777_QQRM0474_QQRMcontig00030-cds24	no arCOG hits found.	NA	NA
10278_CsymA1358_DP000238.1_1358	no arCOG hits found.	NA	NA
10279_CsymA1359_DP000238.1_1359	no arCOG hits found.	NA	NA
102817_QQRM0514_QQRMcontig00033-cds1	no arCOG hits found.	NA	NA
102842_QQRM0539_QQRMcontig00033-cds26	arCOG07262	R	CBS domain containing protein
102897_QQRM0594_QQRMcontig00042-cds27	no arCOG hits found.	NA	NA
1029_CNB1029_CNBcontig00012-cds73	no arCOG hits found.	NA	NA
10292_CsymA1372_DP000238.1_1372	no arCOG hits found.	NA	NA
102946_QQRM0643_QQRMcontig00050-cds24	arCOG01340	C	Acyl-CoA synthetase (NDP forming)
102949_QQRM0646_QQRMcontig00056-cds3	arCOG04548	C	Ferredoxin
102950_QQRM0647_QQRMcontig00056-cds4	no arCOG hits found.	NA	NA
10299_CsymA1379_DP000238.1_1379	arCOG00663,arCOG00667,arCOG00668	M,M,M	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunit,dTDP-glucose pyrophosphorylase,Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunit
102997_QQRM0694_QQRMcontig00061-cds23	arCOG00047	J	tRNA G10  N-methylase Trm11
102998_QQRM0695_QQRMcontig00080-cds1	arCOG02019	P	Rhodanese-related sulfurtransferase
103017_QQRM0714_QQRMcontig00080-cds20	no arCOG hits found.	NA	NA
103018_QQRM0715_QQRMcontig00087-cds1	no arCOG hits found.	NA	NA
103037_QQRM0734_QQRMcontig00087-cds20	no arCOG hits found.	NA	NA
103086_QQRM0783_QQRMcontig00127-cds14	no arCOG hits found.	NA	NA
103087_QQRM0784_QQRMcontig00129-cds1	no arCOG hits found.	NA	NA
103101_QQRM0798_QQRMcontig00129-cds15	arCOG01590	I	Biotin carboxylase
103102_QQRM0799_QQRMcontig00131-cds1	no arCOG hits found.	NA	NA
103103_QQRM0800_QQRMcontig00131-cds2	arCOG02939	H	Pterin-4a-carbinolamine dehydratase
103124_QQRM0821_QQRMcontig00144-cds4	no arCOG hits found.	NA	NA
103138_QQRM0835_QQRMcontig00144-cds18	arCOG01034	F	Nucleoside-triphosphatase THEP1
103139_QQRM0836_QQRMcontig00151-cds1	no arCOG hits found.	NA	NA
103151_QQRM0848_QQRMcontig00151-cds13	no arCOG hits found.	NA	NA
103152_QQRM0849_QQRMcontig00158-cds1	no arCOG hits found.	NA	NA
103155_QQRM0852_QQRMcontig00158-cds4	arCOG04255	J	Ribosomal protein S12
103156_QQRM0853_QQRMcontig00158-cds5	arCOG04255	J	Ribosomal protein S12
103170_QQRM0867_QQRMcontig00158-cds19	no arCOG hits found.	NA	NA
103171_QQRM0868_QQRMcontig00162-cds1	arCOG04249	J	tRNA nucleotidyltransferase (CCA-adding enzyme)
103187_QQRM0884_QQRMcontig00162-cds17	no arCOG hits found.	NA	NA
1032_CNB1032_CNBcontig00012-cds76	arCOG01252	C	Lactaldehyde dehydrogenase, Succinate semialdehyde dehydrogenase or other NAD-dependent aldehyde dehydrogenase
103201_QQRM0898_QQRMcontig00164-cds14	arCOG01067	C	NADH dehydrogenase, FAD-containing subunit
10321_CsymA1401_DP000238.1_1401	arCOG02137	X	Transposase
103214_QQRM0911_QQRMcontig00168-cds13	no arCOG hits found.	NA	NA
103215_QQRM0912_QQRMcontig00172-cds1	no arCOG hits found.	NA	NA
103228_QQRM0925_QQRMcontig00172-cds14	arCOG00394	K	Transcriptional regulator containing HTH domain, ArsR family
103229_QQRM0926_QQRMcontig00179-cds1	no arCOG hits found.	NA	NA
10323_CsymA1403_DP000238.1_1403	arCOG04814	V	Type II restriction enzyme, methylase subunit
103241_QQRM0938_QQRMcontig00179-cds13	arCOG01357	C	Radical SAM superfamily enzyme
103258_QQRM0955_QQRMcontig00182-cds17	arCOG00689	F	Dihydroorotase or related cyclic amidohydrolase
103269_QQRM0966_QQRMcontig00192-cds1	no arCOG hits found.	NA	NA
103285_QQRM0982_QQRMcontig00211-cds1	no arCOG hits found.	NA	NA
103296_QQRM0993_QQRMcontig00211-cds12	arCOG00082	EF	Serine-pyruvate aminotransferase/archaeal aspartate aminotransferase
1033_CNB1033_CNBcontig00012-cds77	arCOG06343	Q	Poly(R)-hydroxyalkanoic acid synthase, class III, PhaE subunit
10332_CsymA1412_DP000238.1_1412	arCOG02137,arCOG02134	X,X	Transposase,Transposase
10333_CsymA1413_DP000238.1_1413	no arCOG hits found.	NA	NA
10334_CsymA1414_DP000238.1_1414	no arCOG hits found.	NA	NA
103344_QQRM1041_QQRMcontig00232-cds13	arCOG01357	C	Radical SAM superfamily enzyme
10335_CsymA1415_DP000238.1_1415	no arCOG hits found.	NA	NA
10336_CsymA1416_DP000238.1_1416	arCOG01891	F	Thymidylate kinase
103361_QQRM1058_QQRMcontig00236-cds11	arCOG01754	H	Phosphoglycerate dehydrogenase or related dehydrogenase
103364_QQRM1061_QQRMcontig00236-cds14	no arCOG hits found.	NA	NA
103378_QQRM1075_QQRMcontig00238-cds14	no arCOG hits found.	NA	NA
103379_QQRM1076_QQRMcontig00243-cds1	arCOG04039	S	Uncharacterized protein
103389_QQRM1086_QQRMcontig00243-cds11	no arCOG hits found.	NA	NA
103390_QQRM1087_QQRMcontig00253-cds1	no arCOG hits found.	NA	NA
1034_CNB1034_CNBcontig00012-cds78	arCOG06344	I	Poly(3-hydroxyalkanoate) synthetase
103401_QQRM1098_QQRMcontig00256-cds1	arCOG01307	D	Cell division ATPase of the AAA+ class, ESCRT system component
103414_QQRM1111_QQRMcontig00259-cds1	no arCOG hits found.	NA	NA
103433_QQRM1130_QQRMcontig00262-cds1	arCOG01589	H	Glutathione synthase/glutaminyl transferase/alpha-L-glutamate ligase
103443_QQRM1140_QQRMcontig00262-cds11	no arCOG hits found.	NA	NA
103444_QQRM1141_QQRMcontig00262-cds12	arCOG02038	K	Sugar-specific transcriptional regulator TrmB
103457_QQRM1154_QQRMcontig00268-cds12	no arCOG hits found.	NA	NA
103458_QQRM1155_QQRMcontig00270-cds1	no arCOG hits found.	NA	NA
103472_QQRM1169_QQRMcontig00270-cds15	no arCOG hits found.	NA	NA
10348_CsymA1428_DP000238.1_1428	no arCOG hits found.	NA	NA
1035_CNB1035_CNBcontig00012-cds79	arCOG07416,arCOG01653	R,R	Alpha/beta superfamily hydrolase,Alpha/beta superfamily hydrolase
103541_QQRM1238_QQRMcontig00319-cds1	no arCOG hits found.	NA	NA
103542_QQRM1239_QQRMcontig00319-cds2	no arCOG hits found.	NA	NA
103543_QQRM1240_QQRMcontig00319-cds3	no arCOG hits found.	NA	NA
10356_CsymA1436_DP000238.1_1436	arCOG00972	H	Nicotinamide mononucleotide adenylyltransferase
103566_QQRM1263_QQRMcontig00330-cds11	arCOG00321	O	Zn-dependent protease, component of TldD/TldE system
103567_QQRM1264_QQRMcontig00331-cds1	arCOG04171	S	Uncharacterized protein
10357_CsymA1437_DP000238.1_1437	arCOG00972	H	Nicotinamide mononucleotide adenylyltransferase
103593_QQRM1290_QQRMcontig00341-cds10	no arCOG hits found.	NA	NA
103594_QQRM1291_QQRMcontig00344-cds1	no arCOG hits found.	NA	NA
1036_CNB1036_CNBcontig00012-cds80	no arCOG hits found.	NA	NA
103601_QQRM1298_QQRMcontig00344-cds8	no arCOG hits found.	NA	NA
103602_QQRM1299_QQRMcontig00346-cds1	no arCOG hits found.	NA	NA
103614_QQRM1311_QQRMcontig00346-cds13	no arCOG hits found.	NA	NA
10363_CsymA1443_DP000238.1_1443	arCOG08776	S	Uncharacterized membrane protein
103636_QQRM1333_QQRMcontig00353-cds1	arCOG00808	J	Valyl-tRNA synthetase
103661_QQRM1358_QQRMcontig00359-cds10	arCOG04256	K	DNA-directed RNA polymerase subunit A''
103678_QQRM1375_QQRMcontig00364-cds7	no arCOG hits found.	NA	NA
103679_QQRM1376_QQRMcontig00364-cds8	no arCOG hits found.	NA	NA
103682_QQRM1379_QQRMcontig00364-cds11	no arCOG hits found.	NA	NA
1037_CNB1037_CNBcontig00012-cds81	arCOG02708	E	Lactoylglutathione lyase or related enzyme
103705_QQRM1402_QQRMcontig00390-cds1	arCOG10527	S	Uncharacterized protein
103722_QQRM1419_QQRMcontig00396-cds1	no arCOG hits found.	NA	NA
103739_QQRM1436_QQRMcontig00408-cds9	arCOG12755	V	CRISPR-Cas system subtype I-B-variant associated protein, predicted large subunit
103759_QQRM1456_QQRMcontig00427-cds7	arCOG11614	S	Uncharacterized protein
103760_QQRM1457_QQRMcontig00442-cds1	no arCOG hits found.	NA	NA
103761_QQRM1458_QQRMcontig00442-cds2	arCOG01751	J	Ribosomal protein L7AE
103771_QQRM1468_QQRMcontig00442-cds12	arCOG01187	O	Hydrogenase maturation factor
103772_QQRM1469_QQRMcontig00451-cds1	arCOG02246	P	Sirohydrochlorin ferrochelatase
103789_QQRM1486_QQRMcontig00452-cds10	no arCOG hits found.	NA	NA
10379_CsymA1459_DP000238.1_1459	no arCOG hits found.	NA	NA
103799_QQRM1496_QQRMcontig00459-cds10	no arCOG hits found.	NA	NA
1038_CNB1038_CNBcontig00012-cds82	arCOG05565	R	Roadblock/LC7 domain superfamily protein
103800_QQRM1497_QQRMcontig00462-cds1	arCOG02172	H	6-pyruvoyl-tetrahydropterin synthase
103801_QQRM1498_QQRMcontig00462-cds2	no arCOG hits found.	NA	NA
103808_QQRM1505_QQRMcontig00462-cds9	arCOG00412	J	Phenylalanyl-tRNA synthetase beta subunit
103809_QQRM1506_QQRMcontig00462-cds10	arCOG00410	J	Phenylalanyl-tRNA synthetase alpha subunit
103810_QQRM1507_QQRMcontig00465-cds1	no arCOG hits found.	NA	NA
103822_QQRM1519_QQRMcontig00470-cds1	no arCOG hits found.	NA	NA
10383_CsymA1463_DP000238.1_1463	arCOG08647,arCOG08800,arCOG10350,arCOG08778,arCOG08793	S,S,E,S,S	Uncharacterized protein,PKD domain containing protein,Kazal-type serine protease inhibitor,Uncharacterized domain with PDW repeats,Uncharacterized protein
103843_QQRM1540_QQRMcontig00519-cds1	arCOG06322	E	Proline dehydrogenase
103849_QQRM1546_QQRMcontig00520-cds1	arCOG04223	J	Translation initiation factor 1 (eIF-1/SUI1)
103855_QQRM1552_QQRMcontig00535-cds1	arCOG04397	P	Ammonia permease
103861_QQRM1558_QQRMcontig00535-cds7	arCOG00610	K	Predicted transcriptional regulator, contains C-terminal CBS domains
103864_QQRM1561_QQRMcontig00535-cds10	arCOG10404	S	Zinc finger, C2H2 type
103865_QQRM1562_QQRMcontig00540-cds1	no arCOG hits found.	NA	NA
103881_QQRM1578_QQRMcontig00590-cds6	no arCOG hits found.	NA	NA
103882_QQRM1579_QQRMcontig00593-cds1	no arCOG hits found.	NA	NA
103886_QQRM1583_QQRMcontig00597-cds1	no arCOG hits found.	NA	NA
103893_QQRM1590_QQRMcontig00624-cds1	no arCOG hits found.	NA	NA
1039_CNB1039_CNBcontig00012-cds83	arCOG03937	K	AbrB family transcriptional regulator
10390_CsymA1470_DP000238.1_1470	no arCOG hits found.	NA	NA
103908_QQRM1605_QQRMcontig00665-cds5	arCOG01357	C	Radical SAM superfamily enzyme
103929_QQRM1626_QQRMcontig00696-cds4	no arCOG hits found.	NA	NA
103935_QQRM1632_QQRMcontig00705-cds1	arCOG00982	C	Glycerol dehydrogenase or related enzyme
103943_QQRM1640_QQRMcontig00708-cds1	no arCOG hits found.	NA	NA
103945_QQRM1642_QQRMcontig00708-cds3	arCOG02628	V	Restriction endonuclease S subunit
10395_CsymA1475_DP000238.1_1475	no arCOG hits found.	NA	NA
10396_CsymA1476_DP000238.1_1476	no arCOG hits found.	NA	NA
103961_QQRM1658_QQRMcontig00792-cds7	arCOG02900	R	vWFA domain containing protein
103962_QQRM1659_QQRMcontig00805-cds1	arCOG02462	E	Kynurenine formamidase
103963_QQRM1660_QQRMcontig00805-cds2	arCOG00946	O	Pyruvate-formate lyase-activating enzyme
103969_QQRM1666_QQRMcontig00805-cds8	no arCOG hits found.	NA	NA
103970_QQRM1667_QQRMcontig00806-cds1	arCOG01590	I	Biotin carboxylase
103974_QQRM1671_QQRMcontig00806-cds5	arCOG01597	F	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)
103975_QQRM1672_QQRMcontig00810-cds1	arCOG00357	J	Ribosome-binding ATPase YchF, GTP1/OBG family
103983_QQRM1680_QQRMcontig00832-cds5	no arCOG hits found.	NA	NA
103987_QQRM1684_QQRMcontig00836-cds4	arCOG04300	H	Delta-aminolevulinic acid dehydratase
103995_QQRM1692_QQRMcontig00868-cds4	no arCOG hits found.	NA	NA
103998_QQRM1695_QQRMcontig00889-cds1	no arCOG hits found.	NA	NA
1040_CNB1040_CNBcontig00012-cds84	arCOG08754	S	Uncharacterized protein
104008_QQRM1705_QQRMcontig00915-cds1	arCOG01278	I	Acetyl-CoA acetyltransferase
104015_QQRM1712_QQRMcontig00935-cds4	arCOG03433	V	CARF domain containing protein, contains HTH and HEPN domains
104020_QQRM1717_QQRMcontig00936-cds5	no arCOG hits found.	NA	NA
104025_QQRM1722_QQRMcontig00947-cds5	arCOG00402	J	Prolyl-tRNA synthetase
104026_QQRM1723_QQRMcontig00986-cds1	no arCOG hits found.	NA	NA
104038_QQRM1735_QQRMcontig01006-cds1	arCOG00808	J	Valyl-tRNA synthetase
104053_QQRM1750_QQRMcontig01118-cds1	no arCOG hits found.	NA	NA
104058_QQRM1755_QQRMcontig01132-cds1	no arCOG hits found.	NA	NA
104064_QQRM1761_QQRMcontig01132-cds7	no arCOG hits found.	NA	NA
104067_QQRM1764_QQRMcontig01157-cds3	arCOG00415	L	RecA/RadA recombinase
104068_QQRM1765_QQRMcontig01167-cds1	arCOG12755	V	CRISPR-Cas system subtype I-B-variant associated protein, predicted large subunit
104071_QQRM1768_QQRMcontig01178-cds1	no arCOG hits found.	NA	NA
104079_QQRM1776_QQRMcontig01228-cds1	arCOG00357	J	Ribosome-binding ATPase YchF, GTP1/OBG family
104081_QQRM1778_QQRMcontig01228-cds3	no arCOG hits found.	NA	NA
104082_QQRM1779_QQRMcontig01238-cds1	arCOG08702	K	Transcriptional regulator, TrmB family
104088_QQRM1785_QQRMcontig01255-cds3	no arCOG hits found.	NA	NA
104090_QQRM1787_QQRMcontig01271-cds2	arCOG04249	J	tRNA nucleotidyltransferase (CCA-adding enzyme)
104096_QQRM1793_QQRMcontig01294-cds3	no arCOG hits found.	NA	NA
104099_QQRM1796_QQRMcontig01339-cds1	no arCOG hits found.	NA	NA
104103_QQRM1800_QQRMcontig01365-cds2	no arCOG hits found.	NA	NA
104104_QQRM1801_QQRMcontig01395-cds1	arCOG04143	L	DNA topoisomerase VI, subunit A
104105_QQRM1802_QQRMcontig01395-cds2	no arCOG hits found.	NA	NA
104106_QQRM1803_QQRMcontig01398-cds1	no arCOG hits found.	NA	NA
104108_QQRM1805_QQRMcontig01398-cds3	no arCOG hits found.	NA	NA
104111_QQRM1808_QQRMcontig01430-cds1	no arCOG hits found.	NA	NA
104118_QQRM1815_QQRMcontig01449-cds4	arCOG04277	J	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)
104121_QQRM1818_QQRMcontig01470-cds3	arCOG01307	D	Cell division ATPase of the AAA+ class, ESCRT system component
104122_QQRM1819_QQRMcontig01566-cds1	no arCOG hits found.	NA	NA
104125_QQRM1822_QQRMcontig01566-cds4	no arCOG hits found.	NA	NA
104126_QQRM1823_QQRMcontig01585-cds1	no arCOG hits found.	NA	NA
104131_QQRM1828_QQRMcontig01614-cds1	no arCOG hits found.	NA	NA
104134_QQRM1831_QQRMcontig01614-cds4	no arCOG hits found.	NA	NA
104137_QQRM1834_QQRMcontig01660-cds1	no arCOG hits found.	NA	NA
104139_QQRM1836_QQRMcontig01660-cds3	arCOG10527	S	Uncharacterized protein
104140_QQRM1837_QQRMcontig01806-cds1	arCOG00899	M	Predicted flippase
104147_QQRM1844_QQRMcontig01904-cds2	arCOG11614	S	Uncharacterized protein
104148_QQRM1845_QQRMcontig01958-cds1	arCOG01841	O	Molecular chaperone (HSP20 family)
104151_QQRM1848_QQRMcontig02111-cds2	arCOG01841	O	Molecular chaperone (HSP20 family)
104153_ThCSP10001_LDXL01000001.1_1	no arCOG hits found.	NA	NA
104154_ThCSP10002_LDXL01000001.1_2	no arCOG hits found.	NA	NA
104158_ThCSP10006_LDXL01000001.1_6	arCOG03561	R	Secreted protein with beta-propeller repeat domain
104165_ThCSP10013_LDXL01000001.1_13	arCOG01580	K	DNA-binding transcriptional regulator, Lrp family
104166_ThCSP10014_LDXL01000001.1_14	no arCOG hits found.	NA	NA
10421_CsymA1501_DP000238.1_1501	no arCOG hits found.	NA	NA
104213_ThCSP10061_LDXL01000001.1_61	arCOG07561	K	Predicted membrane-associated trancriptional regulator
10422_CsymA1502_DP000238.1_1502	no arCOG hits found.	NA	NA
104223_ThCSP10071_LDXL01000001.1_71	no arCOG hits found.	NA	NA
104225_ThCSP10073_LDXL01000001.1_73	no arCOG hits found.	NA	NA
10424_CsymA1504_DP000238.1_1504	arCOG02039	I	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase or related enzyme
10425_CsymA1505_DP000238.1_1505	arCOG03194	S	Uncharacterized protein
10426_CsymA1506_DP000238.1_1506	arCOG03948	K	DNA or RNA helicase of superfamily II
104266_ThCSP10114_LDXL01000001.1_114	no arCOG hits found.	NA	NA
10427_CsymA1507_DP000238.1_1507	arCOG02358,arCOG02376,arCOG07443,arCOG04809	T,T,T,T	Signal transduction histidine kinase and HAMP domain,Signal transduction histidine kinase, contains REC and PAS domains,Signal transduction histidine kinase (ATPase domain),Signal transduction histidine kinase
104276_ThCSP10124_LDXL01000001.1_124	no arCOG hits found.	NA	NA
104282_ThCSP10130_LDXL01000001.1_130	no arCOG hits found.	NA	NA
10429_CsymA1509_DP000238.1_1509	arCOG06555	L	DNA G:T-mismatch repair endonuclease
10431_CsymA1511_DP000238.1_1511	arCOG07561	K	Predicted membrane-associated trancriptional regulator
104312_ThCSP10160_LDXL01000001.1_160	arCOG07561	K	Predicted membrane-associated trancriptional regulator
